row ID,International Union for Conservation of Nature Category,Description,SPEC,Species,COU,Country,Unit Code,Unit,PowerCode Code,PowerCode,Value
Row3165,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,302
Row3166,VULNERABLE,Number of vulnerable species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,135
Row3167,VULNERABLE,Number of vulnerable species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,251
Row3168,VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,356
Row3169,THREATENED,Total number of threatened species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,238
Row3170,THREATENED,Total number of threatened species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,443
Row3171,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,968
Row3172,ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,69
Row3173,ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,135
Row3174,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,310
Row3175,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,34
Row3176,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,57
Row3177,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,302
Row3178,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,135
Row3179,VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,251
Row3180,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,356
Row3181,THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,AUT,Austria,NBR,Number,0,Units,238
Row3182,THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,AUT,Austria,NBR,Number,0,Units,443
Row3183,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,AUT,Austria,NBR,Number,0,Units,968
Row3184,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,AUT,Austria,PC,Percentage,0,Units,23.425
Row3185,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,AUT,Austria,PC,Percentage,0,Units,21.095
Row3186,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,AUT,Austria,PC,Percentage,0,Units,2.14
Row3187,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MOSS,Mosses,AUT,Austria,PC,Percentage,0,Units,23.425
Row3188,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,LICHEN,Lichens,AUT,Austria,PC,Percentage,0,Units,21.095
Row3189,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,INVERTEB,Invertebrates,AUT,Austria,PC,Percentage,0,Units,2.14
Row3190,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,FRA,France,NBR,Number,0,Units,1060
Row3191,ENDANGERED,Number of endangered species,FISH_TOT,Fish,FRA,France,NBR,Number,0,Units,11
Row3192,ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,FRA,France,NBR,Number,0,Units,22
Row3193,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,FRA,France,NBR,Number,0,Units,51
Row3194,CRITICAL,Number of critically endangered species,FISH_TOT,Fish,FRA,France,NBR,Number,0,Units,7
Row3195,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,FRA,France,NBR,Number,0,Units,18
Row3196,VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,FRA,France,NBR,Number,0,Units,8
Row3197,VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,FRA,France,NBR,Number,0,Units,179
Row3198,THREATENED,Total number of threatened species,FISH_TOT,Fish,FRA,France,NBR,Number,0,Units,26
Row3199,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,FRA,France,NBR,Number,0,Units,219
Row3200,THREAT_PERCENT,Threatened species as % of known species,VASCULAR_PLANT,Vascular plants,FRA,France,PC,Percentage,0,Units,8.45
Row3201,THREAT_PERCENT,Threatened species as % of known species,FISH_TOT,Fish,FRA,France,PC,Percentage,0,Units,15.951
Row3202,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,FRA,France,PC,Percentage,0,Units,20.66
Row3203,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,0,Units,51
Row3204,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,0,Units,28
Row3205,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,0,Units,100
Row3206,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,IRL,Ireland,NBR,Number,0,Units,179
Row3207,TOT_KNOWN,Total number of known species,MOSS,Mosses,ITA,Italy,NBR,Number,0,Units,1209
Row3208,TOT_KNOWN,Total number of known species,LICHEN,Lichens,ITA,Italy,NBR,Number,0,Units,2704
Row3209,THREATENED,Total number of threatened species,MOSS,Mosses,ITA,Italy,NBR,Number,0,Units,237
Row3210,THREATENED,Total number of threatened species,LICHEN,Lichens,ITA,Italy,NBR,Number,0,Units,153
Row3211,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,ITA,Italy,PC,Percentage,0,Units,20.274
Row3212,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,ITA,Italy,PC,Percentage,0,Units,5.658
Row3213,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,TUR,Turkey,NBR,Number,0,Units,20636
Row3214,TOT_KNOWN,Total number of known species,LICHEN,Lichens,CAN,Canada,NBR,Number,0,Units,857
Row3215,TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,CAN,Canada,NBR,Number,0,Units,856
Row3216,CRITICAL,Number of critically endangered species,MOSS,Mosses,CAN,Canada,NBR,Number,0,Units,75
Row3217,CRITICAL,Number of critically endangered species,LICHEN,Lichens,CAN,Canada,NBR,Number,0,Units,70
Row3218,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,CAN,Canada,NBR,Number,0,Units,75
Row3219,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,CAN,Canada,NBR,Number,0,Units,70
Row3220,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,CAN,Canada,PC,Percentage,0,Units,21.47
Row3221,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,LICHEN,Lichens,CAN,Canada,PC,Percentage,0,Units,21.495
Row3222,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,115
Row3223,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,HUN,Hungary,NBR,Number,0,Units,115
Row3224,ENDANGERED,Number of endangered species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,5
Row3225,CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,6
Row3226,VULNERABLE,Number of vulnerable species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,6
Row3227,THREATENED,Total number of threatened species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,17
Row3228,ENDANGERED_IND,Number of endangered indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,5
Row3229,CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,6
Row3230,VULNERABLE_IND,Number of vulnerable indigenous species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,6
Row3231,THREATENED_IND,Total number of indigenous threatened species,MARINE_F,Marine Fish,IRL,Ireland,NBR,Number,0,Units,17
Row3232,THREAT_PERCENT,Threatened species as % of known species,MARINE_F,Marine Fish,IRL,Ireland,PC,Percentage,0,Units,4.521
Row3233,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MARINE_F,Marine Fish,IRL,Ireland,PC,Percentage,0,Units,4.521
Row3234,TOT_KNOWN,Total number of known species,LICHEN,Lichens,TUR,Turkey,NBR,Number,0,Units,1000
Row3235,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,TUR,Turkey,NBR,Number,0,Units,89
Row3236,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,TUR,Turkey,PC,Percentage,0,Units,0.431
Row3237,TOT_KNOWN,Total number of known species,AMPHIBIAN,Amphibians,BRA,Brazil,NBR,Number,0,Units,877
Row3238,THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,BRA,Brazil,PC,Percentage,0,Units,4.333
Row3239,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,19938
Row3240,TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,18908
Row3241,ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,295
Row3242,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,205
Row3243,VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,765
Row3244,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,1265
Row3245,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,295
Row3246,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,205
Row3247,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,765
Row3248,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,CAN,Canada,NBR,Number,0,Units,1265
Row3249,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,CAN,Canada,PC,Percentage,0,Units,6.345
Row3250,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,INVERTEB,Invertebrates,CAN,Canada,PC,Percentage,0,Units,6.69
Row3251,TOT_KNOWN,Total number of known species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,659
Row3252,TOT_KNOWN,Total number of known species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,715
Row3253,TOT_KNOWN,Total number of known species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,87
Row3254,TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,657
Row3255,TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,715
Row3256,TOT_KNOWN_IND,Total number of indigenous known species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,87
Row3257,ENDANGERED,Number of endangered species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,90
Row3258,ENDANGERED,Number of endangered species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,44
Row3259,ENDANGERED,Number of endangered species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,7
Row3260,CRITICAL,Number of critically endangered species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,20
Row3261,CRITICAL,Number of critically endangered species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,24
Row3262,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,9
Row3263,VULNERABLE,Number of vulnerable species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,63
Row3264,VULNERABLE,Number of vulnerable species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,45
Row3265,VULNERABLE,Number of vulnerable species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,8
Row3266,THREATENED,Total number of threatened species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,173
Row3267,THREATENED,Total number of threatened species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,113
Row3268,THREATENED,Total number of threatened species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,24
Row3269,ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,90
Row3270,ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,44
Row3271,ENDANGERED_IND,Number of endangered indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,7
Row3272,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,20
Row3273,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,24
Row3274,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,9
Row3275,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,63
Row3276,VULNERABLE_IND,Number of vulnerable indigenous species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,45
Row3277,VULNERABLE_IND,Number of vulnerable indigenous species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,8
Row3278,THREATENED_IND,Total number of indigenous threatened species,MOSS,Mosses,HUN,Hungary,NBR,Number,0,Units,173
Row3279,THREATENED_IND,Total number of indigenous threatened species,LICHEN,Lichens,HUN,Hungary,NBR,Number,0,Units,113
Row3280,THREATENED_IND,Total number of indigenous threatened species,INVERTEB,Invertebrates,HUN,Hungary,NBR,Number,0,Units,24
Row3281,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,HUN,Hungary,PC,Percentage,0,Units,26.252
Row3282,THREAT_PERCENT,Threatened species as % of known species,LICHEN,Lichens,HUN,Hungary,PC,Percentage,0,Units,15.804
Row3283,THREAT_PERCENT,Threatened species as % of known species,INVERTEB,Invertebrates,HUN,Hungary,PC,Percentage,0,Units,27.586
Row3284,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MOSS,Mosses,HUN,Hungary,PC,Percentage,0,Units,26.332
Row3285,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,LICHEN,Lichens,HUN,Hungary,PC,Percentage,0,Units,15.804
Row3286,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,INVERTEB,Invertebrates,HUN,Hungary,PC,Percentage,0,Units,27.586
Row3287,TOT_KNOWN,Total number of known species,FISH_TOT,Fish,JPN,Japan,NBR,Number,0,Units,4300
Row3288,TOT_KNOWN,Total number of known species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,0,Units,3900
Row3289,ENDANGERED,Number of endangered species,FISH_TOT,Fish,JPN,Japan,NBR,Number,0,Units,79
Row3290,ENDANGERED,Number of endangered species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,0,Units,8
Row3291,CRITICAL,Number of critically endangered species,FISH_TOT,Fish,JPN,Japan,NBR,Number,0,Units,60
Row3292,CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,0,Units,6
Row3293,VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,JPN,Japan,NBR,Number,0,Units,46
Row3294,VULNERABLE,Number of vulnerable species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,0,Units,2
Row3295,THREATENED,Total number of threatened species,FISH_TOT,Fish,JPN,Japan,NBR,Number,0,Units,185
Row3296,THREATENED,Total number of threatened species,MARINE_F,Marine Fish,JPN,Japan,NBR,Number,0,Units,16
Row3297,THREAT_PERCENT,Threatened species as % of known species,FISH_TOT,Fish,JPN,Japan,PC,Percentage,0,Units,4.302
Row3298,THREAT_PERCENT,Threatened species as % of known species,MARINE_F,Marine Fish,JPN,Japan,PC,Percentage,0,Units,0.41
Row3299,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,LUX,Luxembourg,NBR,Number,0,Units,7
Row3300,TOT_KNOWN,Total number of known species,MOSS,Mosses,GBR,United Kingdom,NBR,Number,0,Units,805
Row3301,THREAT_PERCENT,Threatened species as % of known species,MOSS,Mosses,GBR,United Kingdom,PC,Percentage,0,Units,15.28
Row3302,CRITICAL,Number of critically endangered species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,19
Row3303,CRITICAL,Number of critically endangered species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,23
Row3304,CRITICAL,Number of critically endangered species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,3
Row3305,CRITICAL,Number of critically endangered species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,1
Row3306,CRITICAL,Number of critically endangered species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3307,CRITICAL,Number of critically endangered species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,9
Row3308,CRITICAL,Number of critically endangered species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,24
Row3309,CRITICAL,Number of critically endangered species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,13
Row3310,CRITICAL_IND,Number of critically endangered indigenous species,BIRD,Birds,LTU,Lithuania,NBR,Number,0,Units,19
Row3311,CRITICAL_IND,Number of critically endangered indigenous species,VASCULAR_PLANT,Vascular plants,LTU,Lithuania,NBR,Number,0,Units,23
Row3312,CRITICAL_IND,Number of critically endangered indigenous species,FISH_TOT,Fish,LTU,Lithuania,NBR,Number,0,Units,3
Row3313,CRITICAL_IND,Number of critically endangered indigenous species,MARINE_F,Marine Fish,LTU,Lithuania,NBR,Number,0,Units,1
Row3314,CRITICAL_IND,Number of critically endangered indigenous species,FRESHW_F,Freshwater Fish,LTU,Lithuania,NBR,Number,0,Units,2
Row3315,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,LTU,Lithuania,NBR,Number,0,Units,9
Row3316,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,LTU,Lithuania,NBR,Number,0,Units,24
Row3317,CRITICAL_IND,Number of critically endangered indigenous species,INVERTEB,Invertebrates,LTU,Lithuania,NBR,Number,0,Units,13
Row3318,THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,LTU,Lithuania,PC,Percentage,0,Units,15.385
Row3319,THREAT_PERCENT,Threatened species as % of known species,FRESHW_F,Freshwater Fish,LTU,Lithuania,PC,Percentage,0,Units,7.407
Row3320,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,AMPHIBIAN,Amphibians,LTU,Lithuania,PC,Percentage,0,Units,15.385
Row3321,TOT_KNOWN,Total number of known species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,5051
Row3322,TOT_KNOWN,Total number of known species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,375
Row3323,TOT_KNOWN_IND,Total number of indigenous known species,MARINE_F,Marine Fish,AUS,Australia,NBR,Number,0,Units,5040
Row3324,TOT_KNOWN_IND,Total number of indigenous known species,FRESHW_F,Freshwater Fish,AUS,Australia,NBR,Number,0,Units,337
Row3325,THREAT_PERCENT,Threatened species as % of known species,MARINE_F,Marine Fish,AUS,Australia,PC,Percentage,0,Units,0.278
Row3326,THREAT_PERCENT,Threatened species as % of known species,FRESHW_F,Freshwater Fish,AUS,Australia,PC,Percentage,0,Units,9.6
Row3327,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,MARINE_F,Marine Fish,AUS,Australia,PC,Percentage,0,Units,0.278
Row3328,IND_PERCENT,Threatened indigenous species as % of indigenous spec.,FRESHW_F,Freshwater Fish,AUS,Australia,PC,Percentage,0,Units,10.682
Row3329,TOT_KNOWN_IND,Total number of indigenous known species,MOSS,Mosses,CZE,Czech Republic,NBR,Number,0,Units,892
Row3330,TOT_KNOWN_IND,Total number of indigenous known species,LICHEN,Lichens,CZE,Czech Republic,NBR,Number,0,Units,1526
Row3331,ENDANGERED_IND,Number of endangered indigenous species,MOSS,Mosses,CZE,Czech Republic,NBR,Number,0,Units,88
Row3332,ENDANGERED_IND,Number of endangered indigenous species,LICHEN,Lichens,CZE,Czech Republic,NBR,Number,0,Units,186
Row3333,CRITICAL_IND,Number of critically endangered indigenous species,MOSS,Mosses,CZE,Czech Republic,NBR,Number,0,Units,70
Row3334,CRITICAL_IND,Number of critically endangered indigenous species,LICHEN,Lichens,CZE,Czech Republic,NBR,Number,0,Units,136
Row3335,VULNERABLE_IND,Number of vulnerable indigenous species,MOSS,Mosses,CZE,Czech Republic,NBR,Number,0,Units,93
